a,b,x,y
-46,-34,-97,-0.2307819992893322
-46,-34,-96,-0.23201637948062326
-46,-34,-95,-0.2300382856286255
-46,-34,-94,-0.22975191549807442
-46,-34,-93,-0.23108821602943594
-46,-34,-92,-0.2302595801849586
-46,-34,-91,-0.23113675748615978
-46,-34,-90,-0.22990851610679508
-46,-34,-89,-0.2318694709225689
-46,-34,-88,-0.2308330156084701
-46,-34,-87,-0.23177657671144536
-46,-34,-86,-0.23012704114717952
-46,-34,-85,-0.23157843982647675
-46,-34,-84,-0.23088282052774967
-46,-34,-83,-0.23029606056107904
-46,-34,-82,-0.2298973121883042
-46,-34,-81,-0.22973686873546084
-46,-34,-80,-0.23149559102228542
-46,-34,-79,-0.22973937041614512
-46,-34,-78,-0.22976338631893042
-46,-34,-77,-0.23170900425380855
-46,-34,-76,-0.22972907472170553
-46,-34,-75,-0.22971041538823517
-46,-34,-74,-0.23109797916025326
-46,-34,-73,-0.2299891187575308
-46,-34,-72,-0.2304424990909721
-46,-34,-71,-0.22976645551850106
-46,-34,-70,-0.23176285655728995
-46,-34,-69,-0.23202340368158536
-46,-34,-68,-0.23134108074982437
-46,-34,-67,-0.2304817237432645
-46,-34,-66,-0.22972904970398222
-46,-34,-65,-0.23036833573432233
-46,-34,-64,-0.23155404902297386
-46,-34,-63,-0.2319340885045054
-46,-34,-62,-0.23198774957640939
-46,-34,-61,-0.2297369281397408
-46,-34,-60,-0.23116706952892566
-46,-34,-59,-0.23072974200926843
-46,-34,-58,-0.23016785262376654
-46,-34,-57,-0.23021711955642477
-46,-34,-56,-0.23012736214540164
-46,-34,-55,-0.23046235427774445
-46,-34,-54,-0.2302087177709409
-46,-34,-53,-0.2303955630862412
-46,-34,-52,-0.22995096308415205
-46,-34,-51,-0.2311373017869635
-46,-34,-50,-0.23161874064334917
-46,-34,-49,-0.23001644822253936
-46,-34,-48,-0.23195323291618525
-46,-34,-47,-0.23137891454276044
-46,-34,-46,-0.23201647628993533
-46,-34,-45,-0.22974400072727527
-46,-34,-44,-0.23005190030421221
-46,-34,-43,-0.2297272163984358
-46,-34,-42,-0.2320274868512408
-46,-34,-41,-0.23114768718819548
-46,-34,-40,-0.2317950911484929
-46,-34,-39,-0.23034033041307658
-46,-34,-38,-0.23191698262357427
-46,-34,-37,-0.2316420820647019
-46,-34,-36,-0.22971510707418866
-46,-34,-35,-0.2311174210719533
-46,-34,-34,-0.23098577007456625
-46,-34,-33,-0.2298185531695615
-46,-34,-32,-0.23104683735616638
-46,-34,-31,-0.23123615652314342
-46,-34,-30,-0.22971266655369924
-46,-34,-29,-0.23180717305561988
-46,-34,-28,-0.23201010244447096
-46,-34,-27,-0.23068941388097097
-46,-34,-26,-0.23147771836063444
-46,-34,-25,-0.2306592463875908
-46,-34,-24,-0.23189409748477516
-46,-34,-23,-0.22978304233003238
-46,-34,-22,-0.23063902301725256
-46,-34,-21,-0.22979796801758393
-46,-34,-20,-0.23185314998540518
-46,-34,-19,-0.23053975006122374
-46,-34,-18,-0.23133212697238736
-46,-34,-17,-0.2308937395567401
-46,-34,-16,-0.2320265706608107
-46,-34,-15,-0.23194571192197785
-46,-34,-14,-0.22977953287976066
-46,-34,-13,-0.23156262563407695
-46,-34,-12,-0.23143333278417652
-46,-34,-11,-0.229711505722574
-46,-34,-10,-0.23145120043437448
-46,-34,-9,-0.23159513881151203
-46,-34,-8,-0.22980192170167016
-46,-34,-7,-0.2319733839231028
-46,-34,-6,-0.23201787620796568
-46,-34,-5,-0.23101645777395036
-46,-34,-4,-0.23119706777690985
-46,-34,-3,-0.23038649302860206
-46,-34,-2,-0.2317432165881552
-46,-34,-1,-0.2298921398845102
-46,-34,0,-0.2308630069851678
-46,-34,1,-0.2298921398845102
-46,-34,2,-0.2317432165881552
-46,-34,3,-0.23038649302860206
-46,-34,4,-0.23119706777690985
-46,-34,5,-0.23101645777395036
-46,-34,6,-0.23201787620796568
-46,-34,7,-0.2319733839231028
-46,-34,8,-0.22980192170167016
-46,-34,9,-0.23159513881151203
-46,-34,10,-0.23145120043437448
-46,-34,11,-0.229711505722574
-46,-34,12,-0.23143333278417652
-46,-34,13,-0.23156262563407695
-46,-34,14,-0.22977953287976066
-46,-34,15,-0.23194571192197785
-46,-34,16,-0.2320265706608107
-46,-34,17,-0.2308937395567401
-46,-34,18,-0.23133212697238736
-46,-34,19,-0.23053975006122374
-46,-34,20,-0.23185314998540518
-46,-34,21,-0.22979796801758393
-46,-34,22,-0.23063902301725256
-46,-34,23,-0.22978304233003238
-46,-34,24,-0.23189409748477516
-46,-34,25,-0.2306592463875908
-46,-34,26,-0.23147771836063444
-46,-34,27,-0.23068941388097097
-46,-34,28,-0.23201010244447096
-46,-34,29,-0.23180717305561988
-46,-34,30,-0.22971266655369924
-46,-34,31,-0.23123615652314342
-46,-34,32,-0.23104683735616638
-46,-34,33,-0.2298185531695615
-46,-34,34,-0.23098577007456625
-46,-34,35,-0.2311174210719533
-46,-34,36,-0.22971510707418866
-46,-34,37,-0.2316420820647019
-46,-34,38,-0.23191698262357427
-46,-34,39,-0.23034033041307658
-46,-34,40,-0.2317950911484929
-46,-34,41,-0.23114768718819548
-46,-34,42,-0.2320274868512408
-46,-34,43,-0.2297272163984358
-46,-34,44,-0.23005190030421221
-46,-34,45,-0.22974400072727527
-46,-34,46,-0.23201647628993533
-46,-34,47,-0.23137891454276044
-46,-34,48,-0.23195323291618525
-46,-34,49,-0.23001644822253936
-46,-34,50,-0.23161874064334917
-46,-34,51,-0.2311373017869635
-46,-34,52,-0.22995096308415205
-46,-34,53,-0.2303955630862412
-46,-34,54,-0.2302087177709409
-46,-34,55,-0.23046235427774445
-46,-34,56,-0.23012736214540164
-46,-34,57,-0.23021711955642477
-46,-34,58,-0.23016785262376654
-46,-34,59,-0.23072974200926843
-46,-34,60,-0.23116706952892566
-46,-34,61,-0.2297369281397408
-46,-34,62,-0.23198774957640939
-46,-34,63,-0.2319340885045054
-46,-34,64,-0.23155404902297386
-46,-34,65,-0.23036833573432233
-46,-34,66,-0.22972904970398222
-46,-34,67,-0.2304817237432645
-46,-34,68,-0.23134108074982437
-46,-34,69,-0.23202340368158536
-46,-34,70,-0.23176285655728995
-46,-34,71,-0.22976645551850106
-46,-34,72,-0.2304424990909721
-46,-34,73,-0.2299891187575308
-46,-34,74,-0.23109797916025326
-46,-34,75,-0.22971041538823517
-46,-34,76,-0.22972907472170553
-46,-34,77,-0.23170900425380855
-46,-34,78,-0.22976338631893042
-46,-34,79,-0.22973937041614512
-46,-34,80,-0.23149559102228542
-46,-34,81,-0.22973686873546084
-46,-34,82,-0.2298973121883042
-46,-34,83,-0.23029606056107904
-46,-34,84,-0.23088282052774967
-46,-34,85,-0.23157843982647675
-46,-34,86,-0.23012704114717952
-46,-34,87,-0.23177657671144536
-46,-34,88,-0.2308330156084701
-46,-34,89,-0.2318694709225689
-46,-34,90,-0.22990851610679508
-46,-34,91,-0.23113675748615978
-46,-34,92,-0.2302595801849586
-46,-34,93,-0.23108821602943594
-46,-34,94,-0.22975191549807442
-46,-34,95,-0.2300382856286255
-46,-34,96,-0.23201637948062326
-46,-34,97,-0.2307819992893322
-46,-34,98,-0.23103772609259896
-46,-34,99,-0.23167163766757073
-46,-34,100,-0.23121764990737667
10,-7,-100,0.5204363708014925
10,-7,-99,0.531214558261118
10,-7,-98,0.5162735272056288
10,-7,-97,0.5104593234740747
10,-7,-96,0.5396724178233516
10,-7,-95,0.49420279262596684
10,-7,-94,0.4881893963640545
10,-7,-93,0.5174356128335695
10,-7,-92,0.49894156239747567
10,-7,-91,0.5185573132993535
10,-7,-90,0.49146140801154886
10,-7,-89,0.5360385514071029
10,-7,-88,0.5116097716695697
10,-7,-87,0.5337635675481033
10,-7,-86,0.4960936303903761
10,-7,-85,0.5289691619018247
10,-7,-84,0.5127374217984825
10,-7,-83,0.4997306015414267
10,-7,-82,0.4912260063132712
10,-7,-81,0.4878770691616908
10,-7,-80,0.5269874802874078
10,-7,-79,0.48792897193874424
10,-7,-78,0.48842773860981514
10,-7,-77,0.5321196753431372
10,-7,-76,0.4877154290135352
10,-7,-75,0.48732884319473796
10,-7,-74,0.5176608679398121
10,-7,-73,0.49316091470174644
10,-7,-72,0.5029206665532382
10,-7,-71,0.488491546279636
10,-7,-70,0.5334290422027604
10,-7,-69,0.539847283858793
10,-7,-68,0.5233273760201728
10,-7,-67,0.5037813817286146
10,-7,-66,0.48771491032545883
10,-7,-65,0.5013005007205251
10,-7,-64,0.5283843533180156
10,-7,-63,0.5376314240330629
10,-7,-62,0.538960743356379
10,-7,-61,0.48787830151708445
10,-7,-60,0.5192599966806793
10,-7,-59,0.5092857189904965
10,-7,-58,0.4969674452214674
10,-7,-57,0.4980259943664925
10,-7,-56,0.49610049250320953
10,-7,-55,0.5033560220068409
10,-7,-54,0.49784518689913554
10,-7,-53,0.5018942138698789
10,-7,-52,0.49235508826331387
10,-7,-51,0.5185699159481412
10,-7,-50,0.5299380090941391
10,-7,-49,0.4937395558996389
10,-7,-48,0.5381049965733681
10,-7,-47,0.5242193407229931
10,-7,-46,0.5396748271732595
10,-7,-45,0.48802506391665595
10,-7,-44,0.4944919961917496
10,-7,-43,0.48767690341756975
10,-7,-42,0.5399489807492114
10,-7,-41,0.5188104837952743
10,-7,-40,0.534215590044798
10,-7,-39,0.5006911411087152
10,-7,-38,0.5372089169458074
10,-7,-37,0.530500615841758
10,-7,-36,0.48742599420564725
10,-7,-35,0.5181099598631753
10,-7,-34,0.5150826079823374
10,-7,-33,0.48957692738770475
10,-7,-32,0.5164828850813831
10,-7,-31,0.5208679926552313
10,-7,-30,0.4873754538692618
10,-7,-29,0.534510938956642
10,-7,-28,0.5395162391736112
10,-7,-27,0.5083833431432428
10,-7,-26,0.5265617400026564
10,-7,-25,0.5077102026340109
10,-7,-24,0.536644605165359
10,-7,-23,0.4888366399108584
10,-7,-22,0.5072598485695445
10,-7,-21,0.48914754773343944
10,-7,-20,0.5356375799886994
10,-7,-19,0.5050595417438806
10,-7,-18,0.5231166843134732
10,-7,-17,0.5129852427161977
10,-7,-16,0.5399261587587144
10,-7,-15,0.5379188606900661
10,-7,-14,0.4887635882318873
10,-7,-13,0.5285898578857772
10,-7,-12,0.5255071284959238
10,-7,-11,0.48735141771013135
10,-7,-10,0.525931208191863
10,-7,-9,0.5293702226934129
10,-7,-8,0.48922996399013435
10,-7,-7,0.5386042865253313
10,-7,-6,0.5397096699313273
10,-7,-5,0.5157854212719738
10,-7,-4,0.5199571010636841
10,-7,-3,0.5016962938002292
10,-7,-2,0.5329508399972089
10,-7,-1,0.4911174011398479
10,-7,0,0.51228828004246
10,-7,1,0.4911174011398479
10,-7,2,0.5329508399972089
10,-7,3,0.5016962938002292
10,-7,4,0.5199571010636841
10,-7,5,0.5157854212719738
10,-7,6,0.5397096699313273
10,-7,7,0.5386042865253313
10,-7,8,0.48922996399013435
10,-7,9,0.5293702226934129
10,-7,10,0.525931208191863
10,-7,11,0.48735141771013135
10,-7,12,0.5255071284959238
10,-7,13,0.5285898578857772
10,-7,14,0.4887635882318873
10,-7,15,0.5379188606900661
10,-7,16,0.5399261587587144
10,-7,17,0.5129852427161977
10,-7,18,0.5231166843134732
10,-7,19,0.5050595417438806
10,-7,20,0.5356375799886994
10,-7,21,0.48914754773343944
10,-7,22,0.5072598485695445
10,-7,23,0.4888366399108584
10,-7,24,0.536644605165359
10,-7,25,0.5077102026340109
10,-7,26,0.5265617400026564
10,-7,27,0.5083833431432428
10,-7,28,0.5395162391736112
10,-7,29,0.534510938956642
10,-7,30,0.4873754538692618
10,-7,31,0.5208679926552313
10,-7,32,0.5164828850813831
10,-7,33,0.48957692738770475
10,-7,34,0.5150826079823374
10,-7,35,0.5181099598631753
10,-7,36,0.48742599420564725
10,-7,37,0.530500615841758
10,-7,38,0.5372089169458074
10,-7,39,0.5006911411087152
10,-7,40,0.534215590044798
10,-7,41,0.5188104837952743
10,-7,42,0.5399489807492114
10,-7,43,0.48767690341756975
10,-7,44,0.4944919961917496
10,-7,45,0.48802506391665595
10,-7,46,0.5396748271732595
10,-7,47,0.5242193407229931
10,-7,48,0.5381049965733681
10,-7,49,0.4937395558996389
10,-7,50,0.5299380090941391
10,-7,51,0.5185699159481412
10,-7,52,0.49235508826331387
10,-7,53,0.5018942138698789
10,-7,54,0.49784518689913554
10,-7,55,0.5033560220068409
10,-7,56,0.49610049250320953
10,-7,57,0.4980259943664925
10,-7,58,0.4969674452214674
10,-7,59,0.5092857189904965
10,-7,60,0.5192599966806793
10,-7,61,0.48787830151708445
10,-7,62,0.538960743356379
10,-7,63,0.5376314240330629
10,-7,64,0.5283843533180156
10,-7,65,0.5013005007205251
10,-7,66,0.48771491032545883
10,-7,67,0.5037813817286146
10,-7,68,0.5233273760201728
10,-7,69,0.539847283858793
10,-7,70,0.5334290422027604
10,-7,71,0.488491546279636
10,-7,72,0.5029206665532382
10,-7,73,0.49316091470174644
10,-7,74,0.5176608679398121
10,-7,75,0.48732884319473796
10,-7,76,0.4877154290135352
10,-7,77,0.5321196753431372
10,-7,78,0.48842773860981514
10,-7,79,0.48792897193874424
10,-7,80,0.5269874802874078
10,-7,81,0.4878770691616908
10,-7,82,0.4912260063132712
10,-7,83,0.4997306015414267
10,-7,84,0.5127374217984825
10,-7,85,0.5289691619018247
10,-7,86,0.4960936303903761
10,-7,87,0.5337635675481033
10,-7,88,0.5116097716695697
10,-7,89,0.5360385514071029
10,-7,90,0.49146140801154886
10,-7,91,0.5185573132993535
10,-7,92,0.49894156239747567
10,-7,93,0.5174356128335695
10,-7,94,0.4881893963640545
10,-7,95,0.49420279262596684
10,-7,96,0.5396724178233516
10,-7,97,0.5104593234740747
10,-7,98,0.5162735272056288
10,-7,99,0.531214558261118
10,-7,100,0.5204363708014925
15,15,-100,0.2551491835150008
15,15,-99,0.2568524980095388
15,15,-98,0.2544785323655739
15,15,-97,0.25352959444334466
15,15,-96,0.2581566739094116
15,15,-95,0.25079795776697267
15,15,-94,0.24975713465845945
15,15,-93,0.2546664786018574
15,15,-92,0.25160643017793716
15,15,-91,0.25484735607282527
15,15,-90,0.2503255540804052
15,15,-89,0.25759976998285644
15,15,-88,0.2537185051804157
15,15,-87,0.25724850049201325
15,15,-86,0.2511217769210305
15,15,-85,0.2565015238233541
15,15,-84,0.2539031212294546
15,15,-83,0.2517400576417347
15,15,-82,0.25028482662575674
15,15,-81,0.2497026140372219
15,15,-80,0.2561900910975805
15,15,-79,0.24971167750228337
15,15,-78,0.24979870936564447
15,15,-77,0.2569934074182799
15,15,-76,0.24967437966420442
15,15,-75,0.24960680304731445
15,15,-74,0.25470284391324916
15,15,-73,0.25061882731499446
15,15,-72,0.2522774650305579
15,15,-71,0.249809834979334
15,15,-70,0.25719667655667694
15,15,-69,0.2581833440091857
15,15,-68,0.25561070267987857
15,15,-67,0.25242168710196383
15,15,-66,0.2496742890429063
15,15,-65,0.2520050955954725
15,15,-64,0.25640978213761606
15,15,-63,0.2578445142269983
15,15,-62,0.25804800967093283
15,15,-61,0.24970282925064424
15,15,-60,0.2549603980264215
15,15,-59,0.253336293516616
15,15,-58,0.2512708719225513
15,15,-57,0.25145102237929684
15,15,-56,0.251122949127369
15,15,-55,0.2523504545540872
15,15,-54,0.2514202874297807
15,15,-53,0.2521050417144545
15,15,-52,0.25047993768747984
15,15,-51,0.25484938529787743
15,15,-50,0.25665320973692574
15,15,-49,0.25071837504896227
15,15,-48,0.2579170883166587
15,15,-47,0.25575240229535834
15,15,-46,0.25815704145699087
15,15,-45,0.24972845410504957
15,15,-44,0.25084759206165835
15,15,-43,0.24966764841492234
15,15,-42,0.25819884913490665
15,15,-41,0.2548881078011012
15,15,-40,0.2573184568345492
15,15,-39,0.2519023517289039
15,15,-38,0.2577796923684641
15,15,-37,0.256741121066521
15,15,-36,0.24962379204106253
15,15,-35,0.2547752821372098
15,15,-34,0.2542853325240821
15,15,-33,0.24999879087414256
15,15,-32,0.25451243413836194
15,15,-31,0.2552183065600377
15,15,-30,0.24961495450687068
15,15,-29,0.2573641225118453
15,15,-28,0.25813284400586467
15,15,-27,0.25318726044432094
15,15,-26,0.256122976844938
15,15,-25,0.25307585668929167
15,15,-24,0.2576930063192279
15,15,-23,0.24986997291068022
15,15,-22,0.25300121357188415
15,15,-21,0.2499241055217286
15,15,-20,0.2575380050616394
15,15,-19,0.2526352520087622
15,15,-18,0.2555771841261217
15,15,-17,0.25394362096266787
15,15,-16,0.2581953699467311
15,15,-15,0.25788857371779433
15,15,-14,0.2498572471905252
15,15,-13,0.2564420362616757
15,15,-12,0.2559564102581946
15,15,-11,0.2496107510962935
15,15,-10,0.25602344414678985
15,15,-9,0.25656436081189354
15,15,-8,0.2499384475281092
15,15,-7,0.25799350947822147
15,15,-6,0.25816235648794056
15,15,-5,0.2543994205815311
15,15,-4,0.25507233930625733
15,15,-3,0.25207174118131
15,15,-2,0.2571225178798125
15,15,-1,0.2502660278744114
15,15,0,0.25382965408911345
15,15,1,0.2502660278744114
15,15,2,0.2571225178798125
15,15,3,0.25207174118131
15,15,4,0.25507233930625733
15,15,5,0.2543994205815311
15,15,6,0.25816235648794056
15,15,7,0.25799350947822147
15,15,8,0.2499384475281092
15,15,9,0.25656436081189354
15,15,10,0.25602344414678985
15,15,11,0.2496107510962935
15,15,12,0.2559564102581946
15,15,13,0.2564420362616757
15,15,14,0.2498572471905252
15,15,15,0.25788857371779433
15,15,16,0.2581953699467311
15,15,17,0.25394362096266787
15,15,18,0.2555771841261217
15,15,19,0.2526352520087622
15,15,20,0.2575380050616394
15,15,21,0.2499241055217286
15,15,22,0.25300121357188415
15,15,23,0.24986997291068022
15,15,24,0.2576930063192279
15,15,25,0.25307585668929167
15,15,26,0.256122976844938
15,15,27,0.25318726044432094
15,15,28,0.25813284400586467
15,15,29,0.2573641225118453
15,15,30,0.24961495450687068
15,15,31,0.2552183065600377
15,15,32,0.25451243413836194
15,15,33,0.24999879087414256
15,15,34,0.2542853325240821
15,15,35,0.2547752821372098
15,15,36,0.24962379204106253
15,15,37,0.256741121066521
15,15,38,0.2577796923684641
15,15,39,0.2519023517289039
15,15,40,0.2573184568345492
15,15,41,0.2548881078011012
15,15,42,0.25819884913490665
15,15,43,0.24966764841492234
15,15,44,0.25084759206165835
15,15,45,0.24972845410504957
15,15,46,0.25815704145699087
15,15,47,0.25575240229535834
15,15,48,0.2579170883166587
15,15,49,0.25071837504896227
15,15,50,0.25665320973692574
15,15,51,0.25484938529787743
15,15,52,0.25047993768747984
15,15,53,0.2521050417144545
15,15,54,0.2514202874297807
15,15,55,0.2523504545540872
15,15,56,0.251122949127369
15,15,57,0.25145102237929684
15,15,58,0.2512708719225513
15,15,59,0.253336293516616
15,15,60,0.2549603980264215
15,15,61,0.24970282925064424
15,15,62,0.25804800967093283
15,15,63,0.2578445142269983
15,15,64,0.25640978213761606
15,15,65,0.2520050955954725
15,15,66,0.2496742890429063
15,15,67,0.25242168710196383
15,15,68,0.25561070267987857
15,15,69,0.2581833440091857
15,15,70,0.25719667655667694
15,15,71,0.249809834979334
15,15,72,0.2522774650305579
15,15,73,0.25061882731499446
15,15,74,0.25470284391324916
15,15,75,0.24960680304731445
15,15,76,0.24967437966420442
15,15,77,0.2569934074182799
15,15,78,0.24979870936564447
15,15,79,0.24971167750228337
15,15,80,0.2561900910975805
15,15,81,0.2497026140372219
15,15,82,0.25028482662575674
15,15,83,0.2517400576417347
15,15,84,0.2539031212294546
15,15,85,0.2565015238233541
15,15,86,0.2511217769210305
15,15,87,0.25724850049201325
15,15,88,0.2537185051804157
15,15,89,0.25759976998285644
15,15,90,0.2503255540804052
15,15,91,0.25484735607282527
15,15,92,0.25160643017793716
15,15,93,0.2546664786018574
15,15,94,0.24975713465845945
15,15,95,0.25079795776697267
15,15,96,0.2581566739094116
15,15,97,0.25352959444334466
15,15,98,0.2544785323655739
15,15,99,0.2568524980095388
15,15,100,0.2551491835150008
-6,-19,-100,-0.07184470146604412
-6,-19,-99,-0.07218166157785491
-6,-19,-98,-0.07171166341055345
-6,-19,-97,-0.07152306678298379
-6,-19,-96,-0.0724387644555692
-6,-19,-95,-0.07097783749368686
-6,-19,-94,-0.07076917617916732
-6,-19,-93,-0.07174896747556529
-6,-19,-92,-0.07113956856810204
-6,-19,-91,-0.07178485314416239
-6,-19,-90,-0.0708831941341808
-6,-19,-89,-0.07232907234567697
-6,-19,-88,-0.07156064500429421
-6,-19,-87,-0.07225981085528452
-6,-19,-86,-0.07104265257992445
-6,-19,-85,-0.0721123384906151
-6,-19,-84,-0.07159735298460766
-6,-19,-83,-0.07116627077193957
-6,-19,-82,-0.07087502973738984
-6,-19,-81,-0.07075823205717076
-6,-19,-80,-0.07205077826066142
-6,-19,-79,-0.07076005149594664
-6,-19,-78,-0.070777520684561
-6,-19,-77,-0.07220947761791113
-6,-19,-76,-0.07075256392140622
-6,-19,-75,-0.07073899619329002
-6,-19,-74,-0.07175618347896924
-6,-19,-73,-0.07094196201538189
-6,-19,-72,-0.07127357469646627
-6,-19,-71,-0.07077975358137327
-6,-19,-70,-0.07224958771343776
-6,-19,-69,-0.07244401406037933
-6,-19,-68,-0.07193613349711896
-6,-19,-67,-0.07130234861372839
-6,-19,-66,-0.07075254572830486
-6,-19,-65,-0.07121920758288865
-6,-19,-64,-0.07209420872688661
-6,-19,-63,-0.07237729647336522
-6,-19,-62,-0.07241737220018718
-6,-19,-61,-0.07075827526048083
-6,-19,-60,-0.0718072727540318
-6,-19,-59,-0.07148459817430813
-6,-19,-58,-0.07107247873014128
-6,-19,-57,-0.0711085036335935
-6,-19,-56,-0.07104288711784297
-6,-19,-55,-0.07128813813076555
-6,-19,-54,-0.07110235859895195
-6,-19,-53,-0.07123916163155215
-6,-19,-52,-0.07091413547658973
-6,-19,-51,-0.07178525565221092
-6,-19,-50,-0.07214230583158367
-6,-19,-49,-0.07096190085890634
-6,-19,-48,-0.07239159114130919
-6,-19,-47,-0.07196418611743356
-6,-19,-46,-0.07243883680393824
-6,-19,-45,-0.0707634192013899
-6,-19,-44,-0.07098777538542168
-6,-19,-43,-0.07075121254758222
-6,-19,-42,-0.0724470658604885
-6,-19,-41,-0.07179293611228763
-6,-19,-40,-0.07227360897396977
-6,-19,-39,-0.0711986901268864
-6,-19,-38,-0.07236452670636638
-6,-19,-37,-0.07215966893193151
-6,-19,-36,-0.07074240736827776
-6,-19,-35,-0.07177055564935741
-6,-19,-34,-0.07167329962031978
-6,-19,-33,-0.07081766793709711
-6,-19,-32,-0.07171839352750135
-6,-19,-31,-0.07185840173719561
-6,-19,-30,-0.07074063292012257
-6,-19,-29,-0.07228261482099436
-6,-19,-28,-0.07243407362642992
-6,-19,-27,-0.07145492745574088
-6,-19,-26,-0.07203750611181063
-6,-19,-25,-0.0714327415698868
-6,-19,-24,-0.07234744674749967
-6,-19,-23,-0.0707918221851422
-6,-19,-22,-0.07141787329130482
-6,-19,-21,-0.07080268417971947
-6,-19,-20,-0.07231689793952882
-6,-19,-19,-0.07134493946224854
-6,-19,-18,-0.0719294963984196
-6,-19,-17,-0.07160540360940916
-6,-19,-16,-0.07244638107795863
-6,-19,-15,-0.07238597500540836
-6,-19,-14,-0.07078926850280522
-6,-19,-13,-0.07210058314594975
-6,-19,-12,-0.07200455788847891
-6,-19,-11,-0.0707397889236441
-6,-19,-10,-0.0720178192657505
-6,-19,-9,-0.07212475395640912
-6,-19,-8,-0.07080556174908129
-6,-19,-7,-0.07240664096001712
-6,-19,-6,-0.07243988301214581
-6,-19,-5,-0.07169595622494963
-6,-19,-4,-0.0718294682711084
-6,-19,-3,-0.07123251376070362
-6,-19,-2,-0.07223495653504702
-6,-19,-1,-0.07087126099889135
-6,-19,0,-0.07158274709297707
-6,-19,1,-0.07087126099889135
-6,-19,2,-0.07223495653504702
-6,-19,3,-0.07123251376070362
-6,-19,4,-0.0718294682711084
-6,-19,5,-0.07169595622494963
-6,-19,6,-0.07243988301214581
-6,-19,7,-0.07240664096001712
-6,-19,8,-0.07080556174908129
-6,-19,9,-0.07212475395640912
-6,-19,10,-0.0720178192657505
-6,-19,11,-0.0707397889236441
-6,-19,12,-0.07200455788847891
-6,-19,13,-0.07210058314594975
-6,-19,14,-0.07078926850280522
-6,-19,15,-0.07238597500540836
-6,-19,16,-0.07244638107795863
-6,-19,17,-0.07160540360940916
-6,-19,18,-0.0719294963984196
-6,-19,19,-0.07134493946224854
-6,-19,20,-0.07231689793952882
-6,-19,21,-0.07080268417971947
-6,-19,22,-0.07141787329130482
-6,-19,23,-0.0707918221851422
-6,-19,24,-0.07234744674749967
-6,-19,25,-0.0714327415698868
-6,-19,26,-0.07203750611181063
-6,-19,27,-0.07145492745574088
-6,-19,28,-0.07243407362642992
-6,-19,29,-0.07228261482099436
-6,-19,30,-0.07074063292012257
-6,-19,31,-0.07185840173719561
-6,-19,32,-0.07171839352750135
-6,-19,33,-0.07081766793709711
-6,-19,34,-0.07167329962031978
-6,-19,35,-0.07177055564935741
-6,-19,36,-0.07074240736827776
-6,-19,37,-0.07215966893193151
-6,-19,38,-0.07236452670636638
-6,-19,39,-0.0711986901268864
-6,-19,40,-0.07227360897396977
-6,-19,41,-0.07179293611228763
-6,-19,42,-0.0724470658604885
-6,-19,43,-0.07075121254758222
-6,-19,44,-0.07098777538542168
-6,-19,45,-0.0707634192013899
-6,-19,46,-0.07243883680393824
-6,-19,47,-0.07196418611743356
-6,-19,48,-0.07239159114130919
-6,-19,49,-0.07096190085890634
-6,-19,50,-0.07214230583158367
-6,-19,51,-0.07178525565221092
-6,-19,52,-0.07091413547658973
-6,-19,53,-0.07123916163155215
-6,-19,54,-0.07110235859895195
-6,-19,55,-0.07128813813076555
-6,-19,56,-0.07104288711784297
-6,-19,57,-0.0711085036335935
-6,-19,58,-0.07107247873014128
-6,-19,59,-0.07148459817430813
-6,-19,60,-0.0718072727540318
-6,-19,61,-0.07075827526048083
-6,-19,62,-0.07241737220018718
-6,-19,63,-0.07237729647336522
-6,-19,64,-0.07209420872688661
-6,-19,65,-0.07121920758288865
-6,-19,66,-0.07075254572830486
-6,-19,67,-0.07130234861372839
-6,-19,68,-0.07193613349711896
-6,-19,69,-0.07244401406037933
-6,-19,70,-0.07224958771343776
-6,-19,71,-0.07077975358137327
-6,-19,72,-0.07127357469646627
-6,-19,73,-0.07094196201538189
-6,-19,74,-0.07175618347896924
-6,-19,75,-0.07073899619329002
-6,-19,76,-0.07075256392140622
-6,-19,77,-0.07220947761791113
-6,-19,78,-0.070777520684561
-6,-19,79,-0.07076005149594664
-6,-19,80,-0.07205077826066142
-6,-19,81,-0.07075823205717076
-6,-19,82,-0.07087502973738984
-6,-19,83,-0.07116627077193957
-6,-19,84,-0.07159735298460766
-6,-19,85,-0.0721123384906151
-6,-19,86,-0.07104265257992445
-6,-19,87,-0.07225981085528452
-6,-19,88,-0.07156064500429421
-6,-19,89,-0.07232907234567697
-6,-19,90,-0.0708831941341808
-6,-19,91,-0.07178485314416239
-6,-19,92,-0.07113956856810204
-6,-19,93,-0.07174896747556529
-6,-19,94,-0.07076917617916732
-6,-19,95,-0.07097783749368686
-6,-19,96,-0.0724387644555692
-6,-19,97,-0.07152306678298379
-6,-19,98,-0.07171166341055345
-6,-19,99,-0.07218166157785491
-6,-19,100,-0.07184470146604412
-45,21,-100,-0.464259856608093
-45,21,-99,-0.4661347137882533
-45,21,-98,-0.4635189581025471
-45,21,-97,-0.4624679987417223
-45,21,-96,-0.46756360745892134
-45,21,-95,-0.45942539283042316
-45,21,-94,-0.4582592814405179
-45,21,-93,-0.46372674544571435
-45,21,-92,-0.4603285870703112
-45,21,-91,-0.46392660399441155
-45,21,-90,-0.4588965913422583
-45,21,-89,-0.46695414755993114
